ID Number,Name,Host ID Number,Host Name,Neighbourhood,Latitude,Longitude,Room Type,Price,Number of Days Available per Year
51562101,Lovely Private Room in 3BR/1BATH Unit,131288031,Arash,West Cambridge,42.36095,-71.1414,Private room,65,190
51572681,"Brighton 1BR w/ W/D, Gym, nr T, Shops & Dining",107434423,Blueground,West Cambridge,42.34727240000001,-71.1454898,Entire home/apt,198,332
51572775,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,Area 2/MIT,42.33999439999999,-71.0814304,Entire home/apt,206,141
51572785,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,Area 2/MIT,42.33999439999999,-71.0814304,Entire home/apt,170,228
51572791,"Brighton 1BR w/ W/D, Gym, nr T, Shops & Dining",107434423,Blueground,West Cambridge,42.34727240000001,-71.1454898,Entire home/apt,198,330
51573185,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,Area 2/MIT,42.33999,-71.08143,Entire home/apt,168,241
51595864,Best Location Studio In Downtown Boston 604,205269848,Temple Place,Area 2/MIT,42.35478,-71.06326,Entire home/apt,157,166
51613428,N2-Private Bedroom Allston-Brighton Clean & Safe,190891355,Abdurrahman,West Cambridge,42.36118,-71.13267,Private room,94,64
51619254,Downtown Studio | Full Kitchen | Linens&Towels,163251048,Global Luxury,Area 2/MIT,42.352093,-71.060806,Entire home/apt,427,365
51621253,Modern Chinatown 2BR | Family Friendly w/ Bal,163251048,Global Luxury,Area 2/MIT,42.352093,-71.060806,Entire home/apt,614,365
51625412,(21) Light filled room with 3 beds in Harvard/MIT,45011296,Lance,Mid-Cambridge,42.36981,-71.10594,Private room,359,12
51633385,Spacious 1BR near BCH & BU | Downtown,163251048,Global Luxury,Area 2/MIT,42.352093,-71.060806,Entire home/apt,457,365
51644354,"(E) Cozy bedroom near Harvard, MIT and BU",37035419,Wendy,West Cambridge,42.35887,-71.12972,Private room,63,241
51654389,Private bedroom with balcony in shared Apartment,131288031,Arash,West Cambridge,42.35947,-71.14185,Private room,45,258
51655441,(28) Light filled room with 3 beds in Harvard/MIT,45011296,Lance,Mid-Cambridge,42.36874,-71.10389,Private room,290,24
51681154,"(F31) Fenway 2 BED, Sunny, Simple & Clean!",331225367,Stone,Area 2/MIT,42.34252,-71.09966,Entire home/apt,292,38
51684229,"(C21) 2 Bed, Back Bay, Spacious, GREAT LOCATION!",331225367,Stone,Area 2/MIT,42.34939,-71.09051,Entire home/apt,315,112
51695358,Great Value South End Studio!,409684302,Justin And Mandy,Area 2/MIT,42.34226,-71.07859,Entire home/apt,266,345
51706111,Studio Ready 4 Students & Traveling Professionals,316148588,TemplePlace,Area 2/MIT,42.35471,-71.0632,Private room,159,0
51706704,"Walk to Harvard, MIT,  Central, Subway, Book Now!🇺🇸",7848820,Kris,The Port,42.36992,-71.10018,Private room,95,251
51708387,"Walk to Harvard, MIT, Central, Subway, Book Now!!🌺",7848820,Kris,The Port,42.37023,-71.1003,Private room,95,352
51708846,"Walk to Harvard, MIT, Central, Subway, Book Now!!🌈",7848820,Kris,The Port,42.36976,-71.09993,Private room,95,205
51710894,"Walk to Harvard, MIT, Central, Subway, Book Now!!🌈",7848820,Kris,Mid-Cambridge,42.36996,-71.10129,Private room,119,230
51711675,Beacon Hill Monthly Studio with private Patio,331225367,Stone,East Cambridge,42.35871,-71.06831,Entire home/apt,150,101
51721946,"Brighton 1BR w/ W/D, Gym, nr T, Shops & Dining",107434423,Blueground,West Cambridge,42.34727,-71.14549,Entire home/apt,195,340
51722040,"Brighton 1BR w/ W/D, Gym, nr T, Shops & Dining",107434423,Blueground,West Cambridge,42.34727,-71.14549,Entire home/apt,202,283
51747209,Convenient 1br in the Heart of Downtown Boston,275849638,Steven,East Cambridge,42.35822,-71.05518,Entire home/apt,290,154
51747972,Pet Friendly - Elevator - Laundry in Bldg - FIDI,275849638,Steven,East Cambridge,42.35869,-71.05362,Entire home/apt,299,142
51750324,Modern 3 Bedroom Single Family in Mid-Cambridge,62982808,Nasser,Mid-Cambridge,42.37122,-71.10845,Entire home/apt,306,264
51772909,(12) Perfect WFH set up in Harvard/MIT,45011296,Lance,Mid-Cambridge,42.36824,-71.10437,Private room,239,15
51786364,New APT by Harvard & Porter Sq. | 97 Walker Score!,3011415,Stanley And Sue,Agassiz,42.38183,-71.11888,Entire home/apt,198,5
51789602,(22) Light filled rm with private bath in Harvard,45011296,Lance,Mid-Cambridge,42.36996,-71.10583,Private room,249,45
51794432,"Walk to Harvard, MIT, Central, Subway, Book Now!!🍕",7848820,Kris,Mid-Cambridge,42.37185,-71.10079,Private room,79,21
51799709,Luxury 2BR Penthouse Condo near MIT/Harvard,11274561,Philip,The Port,42.36676,-71.09751,Entire home/apt,478,126
51810948,Cozy N. End 2BR steps from Harborwalk,107434423,Blueground,East Cambridge,42.36745,-71.05434,Entire home/apt,301,143
51812037,The Art Deco House,32712879,Kate,North Cambridge,42.39452,-71.11153,Private room,56,40
51812329,"Back Bay Studio, w/ Gym, nr Newbury St.",107434423,Blueground,Area 2/MIT,42.348633,-71.074088,Entire home/apt,239,276
51818063,Beautiful & Cozy Apartments in Fenway,158837906,Hashouki,Area 2/MIT,42.34865,-71.10091,Entire home/apt,399,341
51819662,(27) Garden view room with private bath,45011296,Lance,Mid-Cambridge,42.36814,-71.10415,Private room,249,9
51824163,Lovely beacon hill 2 bed 2 bath apt in boston,373675137,Liya,East Cambridge,42.36033,-71.06717,Entire home/apt,158,140
51838132,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,Area 2/MIT,42.33999439999999,-71.0814304,Entire home/apt,242,115
51846253,"3-43 Simple Studio, Stay This Fall & Beyond",244600805,Bay Village,Area 2/MIT,42.34773,-71.07077,Entire home/apt,160,175
51872976,"Back Bay Studio, w/ Gym, nr Newbury St.",107434423,Blueground,Area 2/MIT,42.348633,-71.074088,Entire home/apt,213,310
51879873,Bright and Modern Luxury Studio,409684302,Justin And Mandy,Area 2/MIT,42.34276,-71.07928,Entire home/apt,231,332
51890153,(24) Two beds + Private bath tucked in Harvard/MIT,45011296,Lance,Mid-Cambridge,42.37012,-71.10445,Private room,282,19
51925642,★Convenient 3BR apt.|modern w/a splash of Glam! ★,420571161,Nelson R,Wellington-Harrington,42.38433,-71.08982,Entire home/apt,325,317
51945202,Garden Suite,727944,Emily,Agassiz,42.38481,-71.09715,Entire home/apt,229,151
51979378,(W13) NEW! Comfy Studio in Boston's South End,331225367,Stone,Area 2/MIT,42.33982,-71.07734,Entire home/apt,211,136
51979510,(W2) Cute Studio w/Full Kitchen South End!,331225367,Stone,Area 2/MIT,42.33793,-71.07768,Entire home/apt,229,142
51982884,Sunny 1 BD on a private street / Min to Harvard,1297475,Magali,Agassiz,42.38565,-71.11254,Entire home/apt,210,0
52046024,Prime S. End 2BR in Union Park,107434423,Blueground,Area 2/MIT,42.3418091,-71.0700156,Entire home/apt,227,274
52060181,Executive Suite Loft -  Harvard Allston Campus,8441226,Justin,West Cambridge,42.36355,-71.13151,Entire home/apt,222,329
52061257,Luxury bedroom perfect location free parking,421489033,Lijia,Cambridgeport,42.36261,-71.09976,Private room,97,0
52085163,"Stay Tonight & Enjoy Boston, Simple Studio 401",331132678,Premier Suites,Area 2/MIT,42.3553,-71.06309,Entire home/apt,139,151
52085396,"One Bedroom By Commons, Walk Score 100+",331132678,Premier Suites,East Cambridge,42.35599,-71.06201,Entire home/apt,165,0
52087644,Avanti - with Free Garage Parking near Harvard U,106312822,KmajaStays,Strawberry Hill,42.36903,-71.15366,Entire home/apt,446,180
52107205,Beautiful 2BR + 100 Walkscore | Downtown | 3D SCAN,212359760,Evonify,Area 2/MIT,42.35172,-71.06517,Entire home/apt,270,303
52112631,Remodeled Spacious Apartment in Perfect Location,44535915,Fanny,Cambridgeport,42.35041,-71.13014,Entire home/apt,500,331
52113003,New King Bed Loft in the Heart of Downtown,20828559,Lu,Area 2/MIT,42.35437,-71.06206,Entire home/apt,348,165
52121628,"$PEND @ dAy
in B🙄ST⚾N",51354887,Jay,North Cambridge,42.39877003473563,-71.10497097,Private room,79,0
52154122,(023) Bright and cozy single room with two beds,45011296,Lance,Mid-Cambridge,42.36862,-71.10397,Private room,183,27
52205576,"Quiet, top floor, condo, skylights, large windows",2317686,Bryan,Area 2/MIT,42.34743,-71.10316,Private room,100,325
52234647,(P-102) Cute and Cozy 1 bedroom Fenway Park!,331225367,Stone,Area 2/MIT,42.34689,-71.1033,Entire home/apt,257,132
52253773,Boston Beacon Hill Charming 4 bed room apt close T,373675137,Liya,East Cambridge,42.359,-71.06649,Entire home/apt,369,276
52280430,"Private Cozy Rm near MIT/Kendall*, 30 Days Minimum",229497500,Yudong,Wellington-Harrington,42.36817,-71.09175,Private room,45,303
52280623,"Private Cozy Rm near MIT/Kendall, *",229497500,Yudong,Wellington-Harrington,42.37005,-71.09154,Private room,33,312
52312207,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,Area 2/MIT,42.33999439999999,-71.0814304,Entire home/apt,157,277
52352245,Newly Furnished Bright Bedroom in Somerville,2356643,MyBostonTrip,Agassiz,42.389989487897964,-71.09390782,Private room,47,284
52352260,"Cute Private Room, Co-living Apt",2356643,MyBostonTrip,Agassiz,42.39030939524532,-71.0922584,Private room,47,304
52352265,Lovely Bedroom with Shared Bath in Co-living Apt,2356643,MyBostonTrip,Agassiz,42.39125690982297,-71.09212875,Private room,47,276
52358493,Cozy N. End 2BR steps from Harborwalk,107434423,Blueground,East Cambridge,42.36745,-71.05434,Entire home/apt,213,339
52358553,Cozy N. End 1BR steps from Harborwalk,107434423,Blueground,East Cambridge,42.36745,-71.054338,Entire home/apt,154,311
52360274,Cozy N. End 2BR steps from Harborwalk,107434423,Blueground,East Cambridge,42.36745,-71.05434,Entire home/apt,215,312
52367950,Copley Queen - Copley Sq. Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34804,-71.07758,Private room,375,184
52380004,Luxury 2bed Apartment steps from Fenway park,158837906,Hashouki,Area 2/MIT,42.34319,-71.10248,Entire home/apt,450,365
52381144,"N4 Walk Everywhere, Little Italy, TD Garden",3637081,Sarah,East Cambridge,42.36743,-71.05543,Entire home/apt,207,185
52384026,ADA Copley Queen - Copley Square Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34782,-71.07748,Private room,373,155
52384493,"N3 Walk Everywhere, Little Italy, TD Garden",3637081,Sarah,East Cambridge,42.36724,-71.05553,Entire home/apt,207,177
52387922,Private Big Rm Near MIT/Kendall* 30 Days Minimum,229497500,Yudong,Wellington-Harrington,42.36837,-71.08961,Private room,63,286
52388294,Private Cozy Rm near MIT/Kendall,229497500,Yudong,Wellington-Harrington,42.36975,-71.08981,Private room,57,338
52388630,"Private Room Near MIT/Kendall,",229497500,Yudong,Wellington-Harrington,42.36815,-71.0918,Private room,62,326
52389611,"Private Cozy Rm Near MIT/Kendall, 30 Days Minimum",229497500,Yudong,Wellington-Harrington,42.36974,-71.08988,Private room,59,281
52396698,"Cambridge 2BR w/ W/D, Private access to Linr Park",107434423,Blueground,North Cambridge,42.3983825,-71.133804,Entire home/apt,348,173
52396761,"Cambridge 2BR w/ W/D, Private access to Linr Park",107434423,Blueground,North Cambridge,42.3983825,-71.133804,Entire home/apt,267,313
52405923,Guest Room with 1 King Beds at Courtyard Boston Cambridge,413229641,Courtyard Boston,Cambridgeport,42.35796,-71.11443,Entire home/apt,355,60
52419649,Charming 3BR w. W/D nr MIT & Kendall Sq,107434423,Blueground,Wellington-Harrington,42.37053,-71.08995,Entire home/apt,458,94
52421929,Cozy Double - Copley Square Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34898,-71.07794,Private room,363,181
52422200,Copley Double Double - Copley Square Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34951,-71.07754,Private room,408,176
52422480,Copley King - Copley Square Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34748,-71.07794,Private room,383,187
52422690,Studio King - Copley Square Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34724,-71.07954,Private room,385,184
52422789,Corner View Studio King - Copley Square Hotel,423875908,Copley Square Hotel,Area 2/MIT,42.34751,-71.0796,Private room,403,178
52454369,(25) Corner light filled room 5 min from T,45011296,Lance,Mid-Cambridge,42.37026,-71.10466,Private room,292,9
52459229,Private in-law suite in incredible modern home,27409241,Kyle,North Cambridge,42.40009,-71.10838,Entire home/apt,263,62
52468803,1 Bedroom Condo in Boston/South End,424705245,Tim,Area 2/MIT,42.34417,-71.07051,Entire home/apt,179,110
52476267,(026) Affordable sunny yard facing room in Harvard,45011296,Lance,Mid-Cambridge,42.36809,-71.10476,Private room,199,23
52494735,CharlesRiver Harvard MIT Bedroom Private Bath/Entr,394741679,Olena,Riverside,42.36581,-71.11227,Private room,71,279
52497750,Sunny & Modern By Kendall Square!,23983523,Aaron,East Cambridge,42.36906,-71.0816,Private room,60,122
52501886,Charming 3BR w. W/D nr MIT & Kendall Sq,107434423,Blueground,Wellington-Harrington,42.37053,-71.08995,Entire home/apt,265,355
52530851,Unfurnished Studio in Brookline,297860058,June Team,Cambridgeport,42.33751,-71.11355,Entire home/apt,84,88
52551198,Welcome to “the Cottage in the City”,416784025,Fred,Agassiz,42.39454,-71.09652,Entire home/apt,225,282
52564040,"Newly development 1BR w. W/D, Gym in Cambridge",107434423,Blueground,East Cambridge,42.373028,-71.0785923,Entire home/apt,249,204
52585555,Private comfy room Harvard/Charles River/BU/MIT,28362520,Meredith,Cambridgeport,42.35923,-71.12358,Private room,150,29
52591892,Private Unfurnished Room in Allston,297860058,June Team,West Cambridge,42.35889,-71.12983,Private room,40,272
52592047,Unfurnished Room in Allston,297860058,June Team,West Cambridge,42.35898,-71.13002,Private room,45,276
52613030,Private spacious room Harvard/Charles River/BU/MIT,28362520,Meredith,Riverside,42.36087,-71.12528,Private room,199,26
52614016,Private cozy room Harvard/Charles River/BU/MIT,28362520,Meredith,Riverside,42.36107,-71.12337,Private room,179,32
52615785,Downtown Xing | Lots of Light | Monthly Discounts,275849638,Steven,East Cambridge,42.35565,-71.06128,Entire home/apt,527,135
52615817,Large Ceilings | Centrally Located 4bed 2bath,275849638,Steven,Area 2/MIT,42.35394,-71.0611,Entire home/apt,875,134
52617214,Almost there!  4bed 2bath Apartment in Downtown,275849638,Steven,East Cambridge,42.35595,-71.06099,Entire home/apt,664,134
52631635,Luxury Apartment Brighton w/ AmazingView and Gym,24751162,Moo,West Cambridge,42.34876,-71.14663,Private room,132,339
52637370,Amazing Location in Little Italy with Roof Deck,46563300,Chris,East Cambridge,42.36841,-71.05425,Entire home/apt,358,288
52680602,"Brighton 1BR w/ W/D, Gym, nr T, Shops & Dining",107434423,Blueground,West Cambridge,42.34727,-71.14549,Entire home/apt,197,351
52680751,Charming N. End 2BR on Salem St,107434423,Blueground,East Cambridge,42.36466,-71.05537,Entire home/apt,220,278
52681618,Charming N. End 2BR on Salem St,107434423,Blueground,East Cambridge,42.36466,-71.05537,Entire home/apt,243,274
52682307,Charming N. End 2BR on Salem St,107434423,Blueground,East Cambridge,42.3646556,-71.0553714,Entire home/apt,215,311
52768427,Located Brookline 1BR steps from Fenway,107434423,Blueground,Area 2/MIT,42.34498929999999,-71.1086508,Entire home/apt,201,210
52781220,(11) Quiet WFH setup with private bath on Harvard,45011296,Lance,Mid-Cambridge,42.37025,-71.10425,Private room,230,13
52781422,(33) Top floor light filled room with private bath,45011296,Lance,Mid-Cambridge,42.37038,-71.10561,Private room,295,5
52795995,Newly renovated 3bed/2ba apt Davis/Harvard/Porter,25221790,Jean,Neighborhood Nine,42.38985,-71.12912,Entire home/apt,429,67
52813403,Charming 1 BR apartment in Historic Bay Village,8548866,Loic,Area 2/MIT,42.34813,-71.06964,Entire home/apt,210,47
52823649,(32) Top floor light filled room with private bath,45011296,Lance,Mid-Cambridge,42.36847,-71.10605,Private room,299,19
52835695,Sunny Fenway/Longwood Studio,406353986,Cassandra And Michael,Area 2/MIT,42.33405,-71.10546,Entire home/apt,169,72
52835965,Efficiency Apartment - Longwood/Fenway,406353986,Cassandra And Michael,Area 2/MIT,42.3338,-71.10709,Entire home/apt,81,107
52853061,"Month to Month Newly Renovated, Spacious 3 BD Apt",145655051,Karen,Cambridgeport,42.36428,-71.10219,Entire home/apt,215,282
52853281,"Newly development 1BR w. W/D, Gym in Cambridge",107434423,Blueground,East Cambridge,42.373028,-71.0785923,Entire home/apt,224,294
52883886,Spectacular views in a spacious Beacon Hill 2bd2ba,28741809,Darlene,East Cambridge,42.35933,-71.06307,Entire home/apt,450,312
52896389,"Newly development 1BR w. W/D, Gym in Cambridge",107434423,Blueground,East Cambridge,42.37303,-71.07859,Entire home/apt,236,232
52904633,Bright & Spacious Private Room w/ Shared BTH,2356643,MyBostonTrip,West Cambridge,42.36109,-71.14516,Private room,62,257
52919337,"private bed-bath, Cambridge-Tufts/free parking",34868709,Banditt,North Cambridge,42.41874,-71.12286,Private room,99,179
52921262,(30) Top floor family room with private bath rm,45011296,Lance,Mid-Cambridge,42.36889,-71.10381,Private room,299,26
52922003,Beautiful fully stocked 2 BR apartment steps MGH,158837906,Hashouki,East Cambridge,42.36683,-71.06432,Entire home/apt,499,365
52950613,"Beautiful, fully equipped, luxury condo!",423270067,Harry And Susie,Area 2/MIT,42.34538,-71.0813,Entire home/apt,372,336
52988852,(W14) Newly Styled South End Studio,331225367,Stone,Area 2/MIT,42.33827,-71.07616,Entire home/apt,196,144
53005757,Luxury - Pet Friendly  3bd | 3ba South End Condo,144875317,Daria,Area 2/MIT,42.345741271972656,-71.07116699,Entire home/apt,535,336
53026499,Sonder No. 284 Back Bay | Queen Room,224829568,Sonder (Boston),Area 2/MIT,42.35087,-71.08365,Private room,387,344
53026691,Sonder No. 284 Back Bay | King Room,224829568,Sonder (Boston),Area 2/MIT,42.34994,-71.08552,Private room,502,349
53026920,Sonder No. 284 Back Bay | Stellar Queen Room w/ Balcony,224829568,Sonder (Boston),Area 2/MIT,42.34993,-71.08579,Private room,550,335
53027109,Sonder No. 284 Back Bay | Ground-Level Queen Room,224829568,Sonder (Boston),Area 2/MIT,42.34999,-71.08554,Private room,392,333
53027280,Sonder No. 284 Back Bay | Queen Suite,224829568,Sonder (Boston),Area 2/MIT,42.35,-71.08573,Private room,363,336
53027387,Sonder No. 284 Back Bay | Superior Queen Room,224829568,Sonder (Boston),Area 2/MIT,42.34947,-71.08357,Private room,510,355
53030044,Sonder No. 284 Back Bay | Accessible Queen Room,224829568,Sonder (Boston),Area 2/MIT,42.34935,-71.08364,Private room,382,340
53057018,"Spacious Alewife 2BR w/ W/D & Gym, by Bluegorund",107434423,Blueground,North Cambridge,42.39378,-71.14513,Entire home/apt,239,251
